Index;Altitude;Certification;Code postal;Consommation;Année Construction;kgCO2;Coût des travaux;€/m²;kgCO2/€;Département;Emission CO2;Emission CO3;Fiabilité;Livraison;Niv. énergetique;Permis;Respect Effinergie+;Respect RT2012;SDP;SRT;Shon;Shon RT;Surface;Surface reglementaire;Travaux;Type bâtiment;Usage principal;Ville;Zone climatique;_graph-conso-globale_5 usages réglementaires;_graph-conso-globale_Autres Usages;_graph-conso-globale_Mobilité / Déplacements;_graph-pie-contrib_Chantier;_graph-pie-contrib_Eau;_graph-pie-contrib_Energie;_graph-pie-contrib_Produits de Constructions et Equipements;E,GES;_graph-pie-decomp-composant_Appareils élévateurs;_graph-pie-decomp-composant_Chauffage, ventilation, ECS, froid;_graph-pie-decomp-composant_Cloisonnement, Doublage, Menuiseries intérieures;_graph-pie-decomp-composant_Couverture,Charpente, Étanchéité;_graph-pie-decomp-composant_Equipements de production d’énergie;_graph-pie-decomp-composant_Façades et menuiseries extérieures;_graph-pie-decomp-composant_Fluides frigorigènes;_graph-pie-decomp-composant_Fondations et infrastructures;_graph-pie-decomp-composant_Maçonnerie, Superstructure;_graph-pie-decomp-composant_Revêtements sol mur et plafonds, chapes, décoration;_graph-pie-decomp-composant_Réseaux de communication;_graph-pie-decomp-composant_Réseaux d’énergie;_graph-pie-decomp-composant_Sanitaire;_graph-pie-decomp-composant_VRD;Colonne2;_graph-pie-eges_obs_Chauffage;_graph-pie-eges_obs_ECS;_graph-pie-eges_obs_Eclairage;_graph-pie-eges_obs_Refroidissement;_graph-pie-eges_obs_VMC & Auxiliaires;_graph-pie-perf_obs_Auxiliaires;_graph-pie-perf_obs_Chauffage;_graph-pie-perf_obs_ECS;_graph-pie-perf_obs_Eclairage;_graph-pie-perf_obs_Refroidissement;_graph-pie-perf_obs_VMC;Colonne1;_graph-pie-phase_Construction;_graph-pie-phase_Fin de vie;_graph-pie-phase_Production;_graph-pie-phase_Utilisation;_graph-pie-repart_deperd2_Autres planchers hauts et toitures (A2);_graph-pie-repart_deperd2_Liaisons plancher bas avec mur (L8);_graph-pie-repart_deperd2_Liaisons plancher haut A3 avec mur (L10);_graph-pie-repart_deperd2_Liaisons plancher intermédiaire avec mur (L9);_graph-pie-repart_deperd2_Parois verticales opaques (A1);_graph-pie-repart_deperd2_Parois vitrées non résidentiel (A6);_graph-pie-repart_deperd2_Parois vitrées résidentiel (A7);_graph-pie-repart_deperd2_Planchers bas (A4);_graph-pie-repart_deperd2_Planchers hauts en béton ou en maçonnerie (A3);_graph-pie-repart_deperd2_Portes (A5);Colonne3;_graph_donne_eco_Autres;_graph_donne_eco_Chauffage - VMC - Plomberie;_graph_donne_eco_Chauffage, ECS, Ventilation;_graph_donne_eco_Clos Couvert;kgCO2/€ Clos couvert;_graph_donne_eco_ENR;_graph_donne_eco_Electricité;_graph_donne_eco_Electricité - PV;_graph_donne_eco_Gros Oeuvre - Structure - Bardage;kgCO2/€ gros œuvre structure bardage;_graph_donne_eco_Second Œuvre3;kgCO2/€ second œuvre;_graph_donne_eco_Système CVC - Electricité;_index_num;_repart_deperd_Baies en hiver;_repart_deperd_Murs;_repart_deperd_Plancher bas;_repart_deperd_Ponts thermiques;_repart_deperd_Toitures;url
7030;230;;01000;53.21;1900;0;506688;;;;24;1200;Appel à projets;05-2016;BBC-Effinergie Rénovation;;;;;;1602;;;;Rénovation - RT ex;Tertiaire - Public;Établissement Enseignement zone d'enseignement;Bourg en Bresse;H1c;;;;;;;;0;;;;;;;;;;;;;;;;8.79;0.13;0.28;;0.04;0.24;35.29;5.25;11.2;;1.23;;;;;;18;54;23;;269;437;;289;23;;0;;;;;;;;;;;50668;0;244900;7030;;;;;;https://www.observatoirebbc.org/projets/renovation/7030
1076;520;;01100;65.8;;0;256500;300.703399765533;0;;;0;Appel à projets;04-2010;BBC-Effinergie Rénovation;2009-12-01;;;;;663;;853;;Rénovation - RT ex;Tertiaire - Public;Immeuble Bureaux;Bellignat;H1c;;;;;;;;0;;;;;;;;;;;;;;;;0.36;;1.25;;0.09;3.6;11.9;;50.3;;;;;;;;45;18;;56;59;91;;84;;;0;;;;;;;;;;;256500;0;;1076;;;;;;https://www.observatoirebbc.org/projets/neuf/1076
8656;510;;01100;99.88;1976;0;;0;;;21;1050;Certifié;10-2019;BBC-Effinergie Rénovation;2013-01-01;;;;;;2363;2363;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Martignat;H1c;;;;;;;;0;;;;;;;;;;;;;;;;22.36;;0.17;;0.09;0.88;89.81;;6.52;;2.68;;;;;;;89.76;99.28;27.2;1520.02;;507.5;267.98;94.79;85.68;0;;;;;;;;;;;0;;;8656;;;;;;https://www.observatoirebbc.org/projets/neuf/8656
1076;520;;01100;65.8;;0;256500;300.703399765533;0;;;0;Appel à projets;04-2010;BBC-Effinergie Rénovation;2009-12-01;;;;;663;;853;;Rénovation - RT ex;Tertiaire - Public;Immeuble Bureaux;Bellignat;H1c;;;;;;;;0;;;;;;;;;;;;;;;;0.36;;1.25;;0.09;3.6;11.9;;50.3;;;;;;;;45;18;;56;59;91;;84;;;0;;;;;;;;;;;256500;0;;1076;;;;;;https://www.observatoirebbc.org/projets/renovation/1076
8656;510;;01100;99.88;1976;0;;0;;;21;1050;Certifié;10-2019;BBC-Effinergie Rénovation;2013-01-01;;;;;;2363;2363;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Martignat;H1c;;;;;;;;0;;;;;;;;;;;;;;;;22.36;;0.17;;0.09;0.88;89.81;;6.52;;2.68;;;;;;;89.76;99.28;27.2;1520.02;;507.5;267.98;94.79;85.68;0;;;;;;;;;;;0;;;8656;;;;;;https://www.observatoirebbc.org/projets/renovation/8656
1703;475;;01120;7.55;;0;;0;;;;0;Appel à projets;;BBC-Effinergie;;;;;;535;;535;;Neuf - RT 2005;Tertiaire - Public;Établissement sanitaire sans hébergement;Versonnex;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.9;22.41;;8.99;;0.63;;;;;;57.07;54.03;;;68.36;171.01;;85.83;;7.5;0;;;;;;;;;;;0;;;1703;;;;;;https://www.observatoirebbc.org/projets/neuf/1703
1703;475;;01120;7.55;;0;;0;;;;0;Appel à projets;;BBC-Effinergie;;;;;;535;;535;;Neuf - RT 2005;Tertiaire - Public;Établissement sanitaire sans hébergement;Versonnex;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.9;22.41;;8.99;;0.63;;;;;;57.07;54.03;;;68.36;171.01;;85.83;;7.5;0;;;;;;;;;;;0;;;1703;;;;;;https://www.observatoirebbc.org/projets/renovation/1703
5749;240;;01150;-20.7;2015;0;;0;;;1.2;60;Certifié;;Bepos Effinergie 2013;2014-08-01;;;;;;189;189;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Villebois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;20.1;17.1;4.5;;11.9;;;;;;;;;;;;;;;;0;;;;;;;;;;;0;;;5749;19.6;14.06;19.89;26.39;11.17;https://www.observatoirebbc.org/projets/neuf/5749
5749;240;;01150;-20.7;2015;0;;0;;;1.2;60;Certifié;;Bepos Effinergie 2013;2014-08-01;;;;;;189;189;;Neuf - RT 2012;Maison en secteur diffus - Privé;;Villebois;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;20.1;17.1;4.5;;11.9;;;;;;;;;;;;;;;;0;;;;;;;;;;;0;;;5749;19.6;14.06;19.89;26.39;11.17;https://www.observatoirebbc.org/projets/renovation/5749
1746;310;;01160;34.59;;0;;0;;;3;150;Certifié;06-2009;BBC-Effinergie;2008-05-01;;;;;186;;186;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;St Martin du Mont;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.17;26.95;19.31;7.27;;8.66;;;;;;13.69;2.56;;9.02;26.61;;29.5;15.48;;4.26;0;;;;;;;;;;;0;;;1746;;;;;;https://www.observatoirebbc.org/projets/neuf/1746
1746;310;;01160;34.59;;0;;0;;;3;150;Certifié;06-2009;BBC-Effinergie;2008-05-01;;;;;186;;186;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;St Martin du Mont;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0.17;26.95;19.31;7.27;;8.66;;;;;;13.69;2.56;;9.02;26.61;;29.5;15.48;;4.26;0;;;;;;;;;;;0;;;1746;;;;;;https://www.observatoirebbc.org/projets/renovation/1746
1813;490;;01170;55.57;;0;;0;;;;0;Certifié;;BBC-Effinergie;;;;;;287;;287;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Chevry;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.07;36.71;5.7;5.48;;4.59;;;;;;26.28;10.79;6.04;7.78;47.67;;87.19;35.04;1.63;7.17;0;;;;;;;;;;;0;;;1813;;;;;;https://www.observatoirebbc.org/projets/neuf/1813
8534;500;;01170;-54.5;2018;0;;0;;;1;50;En cours de certification;04-2019;Bepos Effinergie 2013;2016-12-01;;;;1442;;;1442;;Neuf - RT 2012;Tertiaire - Public;;Gex;H1c;-54.5;30;427;;;;;0;;;;;;;;;;;;;;;;;;;;;1.2;16;5.3;14.4;0.8;7;;;;;;;;;;;;;;;;0;;;;;;;;;;;0;;;8534;229.86;100.08;133.8;84.38;131.29;https://www.observatoirebbc.org/projets/neuf/8534
1813;490;;01170;55.57;;0;;0;;;;0;Certifié;;BBC-Effinergie;;;;;;287;;287;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Chevry;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.07;36.71;5.7;5.48;;4.59;;;;;;26.28;10.79;6.04;7.78;47.67;;87.19;35.04;1.63;7.17;0;;;;;;;;;;;0;;;1813;;;;;;https://www.observatoirebbc.org/projets/renovation/1813
8534;500;;01170;-54.5;2018;0;;0;;;1;50;En cours de certification;04-2019;Bepos Effinergie 2013;2016-12-01;;;;1442;;;1442;;Neuf - RT 2012;Tertiaire - Public;;Gex;H1c;-54.5;30;427;;;;;0;;;;;;;;;;;;;;;;;;;;;1.2;16;5.3;14.4;0.8;7;;;;;;;;;;;;;;;;0;;;;;;;;;;;0;;;8534;229.86;100.08;133.8;84.38;131.29;https://www.observatoirebbc.org/projets/renovation/8534
1063;550;;01200;64.3;1949;0;549209;1569.16857142857;0;;5;250;Appel à projets;10-2013;BBC-Effinergie Rénovation;2012-02-01;;;;;111;;350;;Rénovation - RT ex;Tertiaire - Public;Établissement Enseignement zone d'enseignement;Confort;H1c;;;;;;;;0;;;;;;;;;;;;;;;;0.88;;0.78;;0.27;2.9;22;;31.4;;8;;;;;;5;10;17;3;18;13;;35;;4;0;;;;;;;;;;;0;;;1063;;;;;;https://www.observatoirebbc.org/projets/neuf/1063
2287;243;;01200;50.24;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;206;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.75;11.79;20.76;7.45;;5.49;;;;;;;18.91;;7.6;16.67;;52.16;17.46;7.31;;0;;;;;;;;;;;0;;;2287;;;;;;https://www.observatoirebbc.org/projets/neuf/2287
2288;243;;01200;49.5;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;190;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;5.78;15.28;15.68;6.81;;5.95;;;;;;;18.7;;6.23;17.3;;50.45;17.1;7.15;3.44;0;;;;;;;;;;;0;;;2288;;;;;;https://www.observatoirebbc.org/projets/neuf/2288
2289;243;;01200;59.3;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;155;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;7.33;18.27;18.09;8.28;;7.29;;;;;;;24.12;;7.25;19.52;;42.75;22.18;10.97;3.44;0;;;;;;;;;;;0;;;2289;;;;;;https://www.observatoirebbc.org/projets/neuf/2289
2290;243;;01200;51.1;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;275;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.36;19.02;16.39;7.21;;4.11;;;;;;;33.57;;10.91;25.98;;66.5;31.04;12.4;3.44;0;;;;;;;;;;;0;;;2290;;;;;;https://www.observatoirebbc.org/projets/neuf/2290
1063;550;;01200;64.3;1949;0;549209;1569.16857142857;0;;5;250;Appel à projets;10-2013;BBC-Effinergie Rénovation;2012-02-01;;;;;111;;350;;Rénovation - RT ex;Tertiaire - Public;Établissement Enseignement zone d'enseignement;Confort;H1c;;;;;;;;0;;;;;;;;;;;;;;;;0.88;;0.78;;0.27;2.9;22;;31.4;;8;;;;;;5;10;17;3;18;13;;35;;4;0;;;;;;;;;;;0;;;1063;;;;;;https://www.observatoirebbc.org/projets/renovation/1063
2287;243;;01200;50.24;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;206;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.75;11.79;20.76;7.45;;5.49;;;;;;;18.91;;7.6;16.67;;52.16;17.46;7.31;;0;;;;;;;;;;;0;;;2287;;;;;;https://www.observatoirebbc.org/projets/renovation/2287
2288;243;;01200;49.5;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;190;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;5.78;15.28;15.68;6.81;;5.95;;;;;;;18.7;;6.23;17.3;;50.45;17.1;7.15;3.44;0;;;;;;;;;;;0;;;2288;;;;;;https://www.observatoirebbc.org/projets/renovation/2288
2289;243;;01200;59.3;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;155;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;7.33;18.27;18.09;8.28;;7.29;;;;;;;24.12;;7.25;19.52;;42.75;22.18;10.97;3.44;0;;;;;;;;;;;0;;;2289;;;;;;https://www.observatoirebbc.org/projets/renovation/2289
2290;243;;01200;51.1;2012;0;;0;;;;0;Certifié;09-2011;BBC-Effinergie;2011-06-01;;;;;275;;826;;Neuf - RT 2005;Maisons groupées - Public;Habitation Logement individuel;BILLIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;4.36;19.02;16.39;7.21;;4.11;;;;;;;33.57;;10.91;25.98;;66.5;31.04;12.4;3.44;0;;;;;;;;;;;0;;;2290;;;;;;https://www.observatoirebbc.org/projets/renovation/2290
6111;40;;13016;23.2;2016;;;0;;;3;150;Certifié. Démarche bdm;08-2017;Bepos Effinergie 2013 - E2C0;;;;;;;4297;4297;;Neuf - RT 2012;Tertiaire - Privé;;Marseille;H3;;;;30;19;298;1426;1773;91;157;28.43;52;;141.61;46;37;534.35;22;;116;;163.8;1389.19;;;;;;0.6;18.8;6.5;11.3;13.7;40.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6111;1808;450;360;730;190;https://www.observatoirebbc.org/projets/neuf/6111
6111;40;;13016;23.2;2016;;;0;;;3;150;Certifié. Démarche bdm;08-2017;Bepos Effinergie 2013 - E2C0;;;;;;;4297;4297;;Neuf - RT 2012;Tertiaire - Privé;;Marseille;H3;;;;30;19;298;1426;1773;91;157;28.43;52;;141.61;46;37;534.35;22;;116;;163.8;1389.19;;;;;;0.6;18.8;6.5;11.3;13.7;40.8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;6111;1808;450;360;730;190;https://www.observatoirebbc.org/projets/renovation/6111
7870;410;;01210;60.6;2017;;;0;;;;0;Certifié;10-2019;Effinergie+;;;;;;;6599;6599;;Neuf - RT 2012;Logements collectifs - Privé;;Ferney-Voltaire;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;7870;;;;;;https://www.observatoirebbc.org/projets/neuf/7870
7870;410;;01210;60.6;2017;;;0;;;;0;Certifié;10-2019;Effinergie+;;;;;;;6599;6599;;Neuf - RT 2012;Logements collectifs - Privé;;Ferney-Voltaire;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;7870;;;;;;https://www.observatoirebbc.org/projets/renovation/7870
2088;545;;01220;50.7;;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2010-02-01;;;;;275;;275;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Divonne les Bains;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.73;18.67;17.72;6.67;;5.94;;;;;;20.77;7.34;;16.2;43.93;;58.4;23.87;;5.78;0;;;;;;;;;;;;;;2088;;;;;;https://www.observatoirebbc.org/projets/neuf/2088
2088;545;;01220;50.7;;;;0;;;;0;Certifié;12-2010;BBC-Effinergie;2010-02-01;;;;;275;;275;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Divonne les Bains;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.73;18.67;17.72;6.67;;5.94;;;;;;20.77;7.34;;16.2;43.93;;58.4;23.87;;5.78;0;;;;;;;;;;;;;;2088;;;;;;https://www.observatoirebbc.org/projets/renovation/2088
7115;260;;01240;93.11;1947;;;0;;;3;150;Certifié;12-2017;BBC-Effinergie Rénovation;;;;;;;673;673;;Rénovation - RT ex;Maisons groupées - Privé;Habitation Logement individuel;Saint Paul de Varax;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.75;0.68;0.27;;0.12;0.73;51.28;27.09;10.08;;3.93;;;;;;42.43;57.68;;8.94;325.01;;78.74;86.98;;41.31;0;;;;;;;;;;;;;;7115;;;;;;https://www.observatoirebbc.org/projets/neuf/7115
7115;260;;01240;93.11;1947;;;0;;;3;150;Certifié;12-2017;BBC-Effinergie Rénovation;;;;;;;673;673;;Rénovation - RT ex;Maisons groupées - Privé;Habitation Logement individuel;Saint Paul de Varax;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.75;0.68;0.27;;0.12;0.73;51.28;27.09;10.08;;3.93;;;;;;42.43;57.68;;8.94;325.01;;78.74;86.98;;41.31;0;;;;;;;;;;;;;;7115;;;;;;https://www.observatoirebbc.org/projets/renovation/7115
974;280;;01300;80.13;1947;;92800;307.284768211921;0;;2;100;Certifié;10-2012;BBC-Effinergie Rénovation;2011-05-01;;;;;302;;302;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Belley;H1c;;;;;;;;0;;;;;;;;;;;;;;;;1.47;0.81;0.2;;0.39;10.92;36.82;20.18;7.46;;4.86;;;;;;27.34;;;79.92;41.43;;53.2;37.75;;2.73;0;;;;;;;;;;;;;28000;974;;;;;;https://www.observatoirebbc.org/projets/neuf/974
863;222;;01340;64.5;1955;;328000;1360.99585062241;0;;;0;Appel à projets;02-2013;BBC-Effinergie Rénovation;2011-10-01;;;;;241;;241;;Rénovation - RT ex;Tertiaire - Public;Établissement Enseignement zone d'enseignement;Etrez;H1c;;;;;;;;0;;;;;;;;;;;;;;;;9.68;;0.27;;0.36;1.02;38.88;;10.92;;13.68;;;;;;22.61;6.42;;;81.06;118.37;;42.36;;12.6;0;28000;;;;;;;;;;;;48000;863;;;;;;https://www.observatoirebbc.org/projets/neuf/863
1731;203;;01380;53.57;;;;0;;;;0;Certifié;10-2009;BBC-Effinergie;2008-08-01;;;;;104;;104;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;St Cyr sur Menthon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.15;20.47;20.86;6.77;;2.31;;;;;;6.03;1.94;;3.36;21.49;;20.63;7.06;;4.07;0;;;;;;;;;;;;;;1731;;;;;;https://www.observatoirebbc.org/projets/neuf/1731
1731;203;;01380;53.57;;;;0;;;;0;Certifié;10-2009;BBC-Effinergie;2008-08-01;;;;;104;;104;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;St Cyr sur Menthon;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;3.15;20.47;20.86;6.77;;2.31;;;;;;6.03;1.94;;3.36;21.49;;20.63;7.06;;4.07;0;;;;;;;;;;;;;;1731;;;;;;https://www.observatoirebbc.org/projets/renovation/1731
1814;379;;01500;55.55;;;;0;;;;0;Certifié;;BBC-Effinergie;;;;;;99;;99;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Ambérieu en Bugey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;5.55;22.46;17.96;7.53;;2.27;;;;;;5.64;2.15;;6.12;19.24;;20.37;7.08;;4.42;0;;;;;;;;;;;;;;1814;;;;;;https://www.observatoirebbc.org/projets/neuf/1814
5835;240;;01500;77.27;1947;;;0;;;17;850;Certifié;11-2015;BBC-Effinergie Rénovation;;;;;;78;;78;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Ambérieu en bugey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;;4;28;;28;9;;5;0;;;;;;;;;;;;;;5835;;;;;;https://www.observatoirebbc.org/projets/neuf/5835
1814;379;;01500;55.55;;;;0;;;;0;Certifié;;BBC-Effinergie;;;;;;99;;99;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Ambérieu en Bugey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;5.55;22.46;17.96;7.53;;2.27;;;;;;5.64;2.15;;6.12;19.24;;20.37;7.08;;4.42;0;;;;;;;;;;;;;;1814;;;;;;https://www.observatoirebbc.org/projets/renovation/1814
5835;240;;01500;77.27;1947;;;0;;;17;850;Certifié;11-2015;BBC-Effinergie Rénovation;;;;;;78;;78;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Ambérieu en bugey;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;;4;28;;28;9;;5;0;;;;;;;;;;;;;;5835;;;;;;https://www.observatoirebbc.org/projets/renovation/5835
2458;180;;01600;59.7;2013;;;0;;;2.5;125;Certifié;07-2011;BBC-Effinergie;2010-08-01;;;;;124;;124;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Parcieux;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.1;21.08;27.55;7.01;;2;;;;;;6.92;2.97;;7.12;24.94;;17.27;7.47;;4.26;0;;;;;;;;;;;;;;2458;;;;;;https://www.observatoirebbc.org/projets/neuf/2458
2458;180;;01600;59.7;2013;;;0;;;2.5;125;Certifié;07-2011;BBC-Effinergie;2010-08-01;;;;;124;;124;;Neuf - RT 2005;Maison en secteur diffus - Privé;Habitation Logement individuel;Parcieux;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2.1;21.08;27.55;7.01;;2;;;;;;6.92;2.97;;7.12;24.94;;17.27;7.47;;4.26;0;;;;;;;;;;;;;;2458;;;;;;https://www.observatoirebbc.org/projets/renovation/2458
10883;419;;01630;75.22;1976;;;0;;;13;650;Certifié. Appel à projets;;BBC-Effinergie Rénovation;2018-10-10;;;;;;1691;9690;;Rénovation - RT ex;Logements collectifs - Public;Habitation Logement collectif;Saint Genis Pouilly;H1c;;;;;;;;0;;;;;;;;;;;;;;;;6.56;6.83;0.25;;0.3;0.66;26.33;27.43;9.27;;11.53;;;;;;;28.86;28.4;12;261.73;9.28;199.44;174.63;39.14;3.91;0;;;;;;;;;;;;;;10883;;;;;;https://www.observatoirebbc.org/projets/neuf/10883
2492;250;;01660;23.5;2010;;;0;;;2;100;Appel à projets;10-2013;BBC-Effinergie;2009-05-01;;;;;310;;310;;Neuf - RT 2005;Logements collectifs - Privé;Habitation Logement collectif;CHAVEYRIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.8;16.2;6.2;3.89;;7;;;;;;22.8;13;6;11;45;;76;15;;4.55;0;;;;;;;;;;;;;;2492;;;;;;https://www.observatoirebbc.org/projets/neuf/2492
2492;250;;01660;23.5;2010;;;0;;;2;100;Appel à projets;10-2013;BBC-Effinergie;2009-05-01;;;;;310;;310;;Neuf - RT 2005;Logements collectifs - Privé;Habitation Logement collectif;CHAVEYRIAT;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1.8;16.2;6.2;3.89;;7;;;;;;22.8;13;6;11;45;;76;15;;4.55;0;;;;;;;;;;;;;;2492;;;;;;https://www.observatoirebbc.org/projets/renovation/2492
1199;240;;01700;69.17;1968;;;0;;;;0;Certifié;04-2014;BBC-Effinergie Rénovation;2013-07-01;;;;;152;;152;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Beynost;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;0.87;0.18;;0.28;4.66;37.82;17.3;6.61;;6.69;;;;;;12;;15;9;61.7;;99;59;;15;0;;;;;;;;;;;;;;1199;;;;;;https://www.observatoirebbc.org/projets/neuf/1199
1199;240;;01700;69.17;1968;;;0;;;;0;Certifié;04-2014;BBC-Effinergie Rénovation;2013-07-01;;;;;152;;152;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Beynost;H1c;;;;;;;;0;;;;;;;;;;;;;;;;;0.87;0.18;;0.28;4.66;37.82;17.3;6.61;;6.69;;;;;;12;;15;9;61.7;;99;59;;15;0;;;;;;;;;;;;;;1199;;;;;;https://www.observatoirebbc.org/projets/renovation/1199
8246;240;;01960;74.78;1987;;;0;;;16;800;Certifié;09-2019;BBC-Effinergie Rénovation;;;;;;1174;;1174;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Peronnas;H1c;;;;;;;;0;;;;;;;;;;;;;;;;8.74;8.29;0.15;;0.02;0.74;35.11;33.28;5.66;;;;;;;;;;27.8;319.68;142.68;;312.54;19.11;29.01;;0;;;;;;;;;;;;;;8246;;;;;;https://www.observatoirebbc.org/projets/neuf/8246
8246;240;;01960;74.78;1987;;;0;;;16;800;Certifié;09-2019;BBC-Effinergie Rénovation;;;;;;1174;;1174;;Rénovation - RT ex;Logements collectifs - Privé;Habitation Logement collectif;Peronnas;H1c;;;;;;;;0;;;;;;;;;;;;;;;;8.74;8.29;0.15;;0.02;0.74;35.11;33.28;5.66;;;;;;;;;;27.8;319.68;142.68;;312.54;19.11;29.01;;0;;;;;;;;;;;;;;8246;;;;;;https://www.observatoirebbc.org/projets/renovation/8246
6364;80;;02000;99.51;1975;;;0;;;;0;Certifié;12-2016;BBC-Effinergie Rénovation;;;;;;112;;112;;Rénovation - RT ex;Maison en secteur diffus - Privé;Habitation Logement individuel;Mons en Laonnois;H1a;;;;;;;;0;;;;;;;;;;;;;;;;15.64;5.13;0.31;;0.11;1.33;62.82;20.6;11.73;;3.03;;;;;;6.41;9.53;3.71;;16.74;;30.31;47.06;3.85;2.63;0;;;;;;;;;;;;;;6364;;;;;;https://www.observatoirebbc.org/projets/neuf/6364
